coefficient,Estimate,Std.Error,AdjustedSE,zvalue,Pr(>|z|),mod_number,mod_names
DPSIRRESISTANCE:GDPcap_mean,4.986002912913517,0.0010922137812740048,0.0011016019821029714,4526.138291250328,0,2,DPSEA
DPSIRDRI:GDPcap_mean,5.871129614671448,0.0010938991974897636,0.0011033018854330527,5321.4171861647765,0,2,DPSEA
MonitoringandSurveillance,-0.4224329288165322,2.952588987050156,2.965568451034057,0.1424458533975957,0.8867278,2,DPSEA
PopDensity,-0.13756266784156548,7.097693508943424,7.157679259786233,0.019218892443872072,0.9846665,2,DPSEA
infTotal,0.15520359483148874,5.726261425499516,5.774558274880967,0.026877137166771082,0.9785577,2,DPSEA
prod.per.area,0.6580655016503083,1.8612605971795682,1.871359155662309,0.35165109789809784,0.7250999,2,DPSEA
DPSIRUSE:RESPONSE,-3.3964192895872074,13.727585524317593,13.845581956892158,0.24530708063856516,0.8062187,2,DPSEA
DPSIRRESISTANCE:RESPONSE,-9.130761097880374,10.794796225047888,10.887583659711373,0.8386398105640299,0.4016715,2,DPSEA
DPSIRDRI:RESPONSE,-6.037604306453701,23.34581634066189,23.546486956689687,0.25641210587205593,0.7976326,2,DPSEA
vacTotal,1.2144533738059156,3.4511046446864033,3.479184664320934,0.3490626370770556,0.7270423,2,DPSEA
DPSIRUSE:vacTotal,-1.4165459908188183,9.071359892620766,9.146364409198766,0.1548753064544593,0.8769196,2,DPSEA
DPSIRRESISTANCE:vacTotal,6.414454505538184,7.703808120910128,7.769351609993187,0.8256100158072018,0.4090254,2,DPSEA
DPSIRDRI:vacTotal,-17.198273856549278,19.287807240753015,19.450494842825705,0.8842075225090144,0.3765842,2,DPSEA
DPSIRUSE:x0008,2.5124363710936457,15.783442274245548,15.918420862930274,0.1578320106452541,0.8745892,2,DPSEA
DPSIRRESISTANCE:x0008,12.663520993176567,16.560267083958895,16.700419686505207,0.7582756140798869,0.448286,2,DPSEA
DPSIRDRI:x0008,8.878328356268899,18.96243966218231,19.106659591273644,0.46467192833245385,0.6421664,2,DPSEA
(Intercept),-5.6399733889427734,1.7592952313941308,1.770276056376309,3.185928753105092,0.0014429,3,DPSEA.noDr
DPSIRUSE,8.494821031688867,2.265752477178306,2.279803498691934,3.726119832943004,1.944e-4,3,DPSEA.noDr
DPSIRRESISTANCE,6.375809220233605,2.021022008962167,2.0330565774849823,3.1360707276139252,0.0017123,3,DPSEA.noDr
DPSIRDRI,8.938343456822473,2.4156858275013366,2.4306331247732595,3.6773725190041926,2.356e-4,3,DPSEA.noDr
meantmpAreaPop,-3.6674249004724104,1.6147479806303031,1.6249217675550365,2.2569855199802373,0.024009,3,DPSEA.noDr
prod.per.area,1.3123281968830949,0.5691123355911493,0.5726807764082612,2.2915527304997974,0.0219315,3,DPSEA.noDr
RESPONSE,-1.9894501630213797,0.6741545110182529,0.6780762272112918,2.933962411871221,0.0033466,3,DPSEA.noDr
DPSIRUSE:meantmpAreaPop,3.8808622774348835,1.6537846494928286,1.6645792033002746,2.331437440609915,0.0197303,3,DPSEA.noDr
DPSIRRESISTANCE:meantmpAreaPop,4.947202536669634,1.8823140152331244,1.8946077728913804,2.6112014357038436,0.0090225,3,DPSEA.noDr
DPSIRDRI:meantmpAreaPop,2.8584935535908462,2.000750218921498,2.013759039832452,1.4194814260541706,0.1557587,3,DPSEA.noDr
General,-1.6183353851417581,0.5950908124356602,0.5986602554912315,2.703261775435269,0.0068663,3,DPSEA.noDr
AwarenessandEducation,-1.2121254785977473,0.7866634675044278,0.7894310213855444,1.5354419141907096,0.1246753,3,DPSEA.noDr
x0008,-0.7942817914374498,0.7604131834154121,0.7652035738205107,1.0380006296517372,0.2992698,3,DPSEA.noDr
PopDensity,-0.7876663505394885,3.7513864672510184,3.7605588396999186,0.20945460079607264,0.8340934,3,DPSEA.noDr
GDPcap_mean,-0.38418756458415926,0.46369622330139215,0.466445604639899,0.8236492331849845,0.4101389,3,DPSEA.noDr
MonitoringandSurveillance,0.7083274686977978,0.9565618978872684,0.9596202641130713,0.7381330878339353,0.4604336,3,DPSEA.noDr
gini,-0.15861153319410884,0.6116820318343816,0.6138312304580162,0.2583959976682178,0.7961013,3,DPSEA.noDr
DPSIRUSE:General,-0.9968972831446739,1.727982806498572,1.7395500061765856,0.5730776807823923,0.5665921,3,DPSEA.noDr
DPSIRRESISTANCE:General,-4.231356271476465,3.336189730740321,3.3585223446031915,1.2598862944222569,0.2077104,3,DPSEA.noDr
DPSIRDRI:General,-0.955611240610264,2.3488378965162733,2.36456112990616,0.40413894507696163,0.6861105,3,DPSEA.noDr
DPSIRUSE:MonitoringandSurveillance,-1.4800741561645872,1.4711040663747967,1.479207555853842,1.0005858544376114,0.3170271,3,DPSEA.noDr
DPSIRRESISTANCE:MonitoringandSurveillance,-3.096180845053818,1.8898937785455947,1.9011849876602553,1.6285531734942935,0.1034076,3,DPSEA.noDr
DPSIRDRI:MonitoringandSurveillance,1.9979518398728355,6.709375848655471,6.725925762802624,0.29705231819869354,0.7664266,3,DPSEA.noDr
DPSIRUSE:RESPONSE,-1.687938499746513,1.9084887319111294,1.9206109745661384,0.8788549696420507,0.3794799,3,DPSEA.noDr
DPSIRRESISTANCE:RESPONSE,-2.4402357574666307,2.240669914346436,2.255650635556651,1.0818323187998604,0.279327,3,DPSEA.noDr
DPSIRDRI:RESPONSE,-5.250079619270499,6.207898587494889,6.230749236530685,0.8426080748827844,0.3994477,3,DPSEA.noDr
DPSIRUSE:gini,2.0058358862165284,0.9737438321197094,0.9801908093435638,2.04637287668494,0.0407197,3,DPSEA.noDr
DPSIRRESISTANCE:gini,2.27991572767945,1.175818730173173,1.1836036077998753,1.9262493901293853,0.0540732,3,DPSEA.noDr
DPSIRDRI:gini,0.8048257241032525,1.2813511140962583,1.2898347020542498,0.6239758651410527,0.5326434,3,DPSEA.noDr
DPSIRUSE:PopDensity,12.240901331154971,8.782708109887222,8.840813391995555,1.3845899453366866,0.1661779,3,DPSEA.noDr
DPSIRRESISTANCE:PopDensity,10.399392463747365,8.45604199946068,8.511958693884907,1.2217390659118696,0.2218063,3,DPSEA.noDr
DPSIRDRI:PopDensity,14.85057464897905,10.847388730921866,10.919193453797602,1.360043185590246,0.1738163,3,DPSEA.noDr
(Intercept),-5.481105729067429,3.73615955341456,3.7473120237203172,1.4626766317755968,0.1435559,4,aP.noDr
DPSIRUSE,9.229097127674807,5.425663721761645,5.438779532894524,1.6969059091025651,0.0897145,4,aP.noDr
DPSIRRESISTANCE,5.680733492792645,4.54865954764267,4.5594147928215865,1.2459347856958485,0.2127883,4,aP.noDr
DPSIRDRI,9.686191048057673,5.65568840824753,5.671393806973395,1.7079030971447953,0.0876543,4,aP.noDr
General,-1.2958576050986867,0.47007308858932934,0.47302612732881605,2.7395053470226043,0.0061532,4,aP.noDr
prod.per.area,0.7165517277966656,0.3439987826640264,0.34633291105678987,2.0689680504523844,0.0385491,4,aP.noDr
meantmpAreaPop,-4.688600957786207,4.551421022851619,4.576317360128781,1.0245357978525915,0.3055823,4,aP.noDr
DPSIRUSE:meantmpAreaPop,6.607749054262462,4.529564794934249,4.560748225558054,1.4488300444284965,0.1473851,4,aP.noDr
DPSIRRESISTANCE:meantmpAreaPop,11.093142248504924,5.535878888072037,5.573990208488746,1.99016177524154,0.0465731,4,aP.noDr
DPSIRDRI:meantmpAreaPop,3.888393304893631,4.746815457339001,4.779494532967521,0.8135574333379103,0.4158985,4,aP.noDr
MonitoringandSurveillance,0.41100745556299406,0.9456116611131044,0.9517477245260723,0.43184495740996637,0.6658541,4,aP.noDr
DPSIRUSE:MonitoringandSurveillance,-1.7597621890332162,1.4964744391625278,1.5067767990947913,1.1678983842135133,0.2428478,4,aP.noDr
DPSIRRESISTANCE:MonitoringandSurveillance,-7.710184623774553,3.037334411265287,3.058244699821246,2.521114358254332,0.0116984,4,aP.noDr
DPSIRDRI:MonitoringandSurveillance,1.5024889712691494,3.2086373328545372,3.230726942827204,0.46506219741193094,0.6418869,4,aP.noDr
RESPONSE,-1.1055924121806702,0.7098505444142298,0.7124097152652238,1.551905299002089,0.1206849,4,aP.noDr
GDPcap_mean,-0.3778963239005785,0.8151636405540733,0.8203874577238821,0.4606315227551505,0.645063,4,aP.noDr
AwarenessandEducation,-0.5247805502821583,0.652383232738736,0.6548720492060499,0.8013482189664207,0.4229301,4,aP.noDr
x0008,-0.07331800074636002,0.5108002147280085,0.5140941068955134,0.1426159136293338,0.8865935,4,aP.noDr
PopDensity,0.0756089532794861,0.324662107156297,0.32686605084489034,0.23131479419184237,0.8170703,4,aP.noDr
gini,-0.10235551383999723,0.35601779752763835,0.3583043841575153,0.2856663729657307,0.7751337,4,aP.noDr
DPSIRUSE:GDPcap_mean,0.05376240005064229,1.6390881668675632,1.6503723397300372,0.03257592166106987,0.9740128,4,aP.noDr
DPSIRRESISTANCE:GDPcap_mean,-4.581098633296868,1.8676515807833916,1.8805092803937233,2.436094669172662,0.0148468,4,aP.noDr
DPSIRDRI:GDPcap_mean,1.7878379358019967,2.7240793213755152,2.7428330300379584,0.6518216443445901,0.5145162,4,aP.noDr
DPSIRUSE:RESPONSE,-1.5503919283664949,0.8423401975683676,0.8481392220446025,1.8279922541831959,0.0675507,4,aP.noDr
DPSIRRESISTANCE:RESPONSE,-1.5469968055295182,0.9576100334137858,0.9642026239591325,1.604431233735252,0.108619,4,aP.noDr
DPSIRDRI:RESPONSE,-1.5920954058701726,1.193188308986664,1.2014027195401973,1.3251971049969837,0.1851058,4,aP.noDr
DPSIRUSE:General,-0.8524621111368998,0.8557603686042272,0.8616517831866648,0.9893348192052959,0.3224994,4,aP.noDr
DPSIRRESISTANCE:General,-1.2456706708160643,1.0475425610986042,1.0547542850187552,1.1810055559944128,0.2376005,4,aP.noDr
DPSIRDRI:General,-0.7267576807576112,1.0423299896767861,1.0495058280612042,0.6924760790515865,0.4886384,4,aP.noDr
(Intercept),-3.2631067115007513,0.7967061793224577,0.8036612641133166,4.060301096010833,4.9e-5,5,aS.noDr
DPSIRUSE,5.990207644450792,1.2766170004030561,1.2878028840667115,4.651494198812871,3.3e-6,5,aS.noDr
DPSIRRESISTANCE,3.1528144622625156,0.9112167953324034,0.9190690105049871,3.430443662255771,6.026e-4,5,aS.noDr
DPSIRDRI,6.1968358061893,1.4547515628638537,1.4674685202675677,4.22280663646496,2.41e-5,5,aS.noDr
General,-1.4459185009208333,0.48055517549767235,0.4843843913066445,2.9850641904880866,0.0028352,5,aS.noDr
prod.per.area,0.922508111407103,0.40329440555973217,0.40677737401276676,2.2678451908639095,0.0233386,5,aS.noDr
RESPONSE,-1.3435280625960921,0.6200066766315518,0.6232373407825257,2.155724592671521,0.0311052,5,aS.noDr
AwarenessandEducation,-1.113558756464938,0.6152981801040641,0.6181926264115317,1.8013135532348463,0.0716535,5,aS.noDr
GDPcap_mean,-0.29086109060473836,0.4239335117238763,0.42728984148839244,0.6807114571026837,0.4960541,5,aS.noDr
PopDensity,0.08537318969144131,0.28989587436904923,0.29244193757909154,0.29193210248223017,0.7703385,5,aS.noDr
MonitoringandSurveillance,0.34636043441725617,0.5966510755966759,0.6008549397259136,0.5764460130347804,0.5643138,5,aS.noDr
gini,-0.08955894404092313,0.36287171076975583,0.36583915381861654,0.24480415260671237,0.8066081,5,aS.noDr
